Symbol,Date,Open,High,Low,Close,Volume,AVEO SMA_x,AVEO SMA_y,AVEO SMA_x.1,AVEO SMA_y.1,AVEO SMA_x.1.1,AVEO SMA_y.1.1,AVEO SMA_x.1.1.1,AVEO SMA_y.1.1.1,AVEO SMA_x.1.1.1.1,AVEO SMA_y.1.1.1.1,AVEO SMA_x.1.1.1.1.1,AVEO SMA_y.1.1.1.1.1,AVEO SMA_x.1.1.1.1.1.1,AVEO SMA_y.1.1.1.1.1.1,AVEO SMA
AVEO,2020-05-20,8.8,9.41,8.8,9.385,86028,9.385000000000003,9.385000000000003,9.385000000000003,9.385000000000003,9.385000000000003,9.385000000000003,9.385000000000003,9.385000000000003,9.385000000000003,9.385000000000003,9.385000000000003,9.385000000000003,9.385000000000003,9.385000000000003,9.385000000000005
AVEO,2020-05-19,8.76,8.83,8.65,8.69,34806,8.690000000000003,8.690000000000003,8.690000000000003,8.690000000000003,8.690000000000003,8.690000000000003,8.690000000000003,8.690000000000003,8.690000000000003,8.690000000000003,8.690000000000003,8.690000000000003,8.690000000000003,8.690000000000003,8.690000000000003
AVEO,2020-05-18,8.99,9.1928,8.5901,8.79,107678,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000004
AVEO,2020-05-15,8.35,8.568999999999999,8.28,8.495,25001,8.495000000000005,8.495000000000005,8.495000000000005,8.495000000000005,8.495000000000005,8.495000000000005,8.495000000000005,8.495000000000005,8.495000000000005,8.495000000000005,8.495000000000005,8.495000000000005,8.495000000000005,8.495000000000005,8.495000000000005
AVEO,2020-05-14,7.8,7.9244,7.52,7.65,36141,7.650000000000004,7.650000000000004,7.650000000000004,7.650000000000004,7.650000000000004,7.650000000000004,7.650000000000004,7.650000000000004,7.650000000000004,7.650000000000004,7.650000000000004,7.650000000000004,7.650000000000004,7.650000000000004,7.650000000000004
AVEO,2020-05-13,8.39,8.49,8.06,8.32,66740,8.320000000000004,8.320000000000004,8.320000000000004,8.320000000000004,8.320000000000004,8.320000000000004,8.320000000000004,8.320000000000004,8.320000000000004,8.320000000000004,8.320000000000004,8.320000000000004,8.320000000000004,8.320000000000004,8.320000000000004
AVEO,2020-05-12,8.76,8.93,8.45,8.79,65329,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003,8.790000000000003
AVEO,2020-05-11,8.19,8.59,8.14,8.47,81966,8.470000000000006,8.470000000000006,8.470000000000006,8.470000000000006,8.470000000000006,8.470000000000006,8.470000000000006,8.470000000000006,8.470000000000006,8.470000000000006,8.470000000000006,8.470000000000006,8.470000000000006,8.470000000000006,8.470000000000006
AVEO,2020-05-08,8.27,8.59,8.27,8.417,57391,8.417000000000009,8.417000000000009,8.417000000000009,8.417000000000009,8.417000000000009,8.417000000000009,8.417000000000009,8.417000000000009,8.417000000000009,8.417000000000009,8.417000000000009,8.417000000000009,8.417000000000009,8.417000000000009,8.417000000000007
AVEO,2020-05-07,7.86,8.05,7.6826,7.6826,45976,7.682600000000006,7.682600000000006,7.682600000000006,7.682600000000006,7.682600000000006,7.682600000000006,7.682600000000006,7.682600000000006,7.682600000000006,7.682600000000006,7.682600000000006,7.682600000000006,7.682600000000006,7.682600000000006,7.682600000000006
AVEO,2020-06-18,5.19,5.25,5.03,5.03,166550,5.030000000000006,5.030000000000006,5.030000000000006,5.030000000000006,5.030000000000006,5.030000000000006,5.030000000000006,5.030000000000006,5.030000000000006,5.030000000000006,5.030000000000006,5.030000000000006,5.030000000000006,5.030000000000006,5.030000000000006
AVEO,2020-06-17,5.45,5.48,5.28,5.35,818003,5.350000000000006,5.350000000000006,5.350000000000006,5.350000000000006,5.350000000000006,5.350000000000006,5.350000000000006,5.350000000000006,5.350000000000006,5.350000000000006,5.350000000000006,5.350000000000006,5.350000000000006,5.350000000000006,5.350000000000006
AVEO,2020-06-16,7.39,7.5,7.08,7.36,159474,7.3600000000000065,7.3600000000000065,7.3600000000000065,7.3600000000000065,7.3600000000000065,7.3600000000000065,7.3600000000000065,7.3600000000000065,7.3600000000000065,7.3600000000000065,7.3600000000000065,7.3600000000000065,7.3600000000000065,7.3600000000000065,7.3600000000000065
AVEO,2020-06-15,7.3,7.49,7.26,7.44,14195,7.440000000000008,7.440000000000008,7.440000000000008,7.440000000000008,7.440000000000008,7.440000000000008,7.440000000000008,7.440000000000008,7.440000000000008,7.440000000000008,7.440000000000008,7.440000000000008,7.440000000000008,7.440000000000007,7.4400000000000075
AVEO,2020-06-12,7.51,7.685,7.43,7.5894,31044,7.589400000000008,7.589400000000008,7.589400000000008,7.589400000000008,7.589400000000008,7.589400000000008,7.589400000000008,7.589400000000008,7.589400000000008,7.589400000000008,7.589400000000008,7.589400000000008,7.589400000000008,7.589400000000007,7.5894000000000075
AVEO,2020-06-11,7.28,7.31,7.0701,7.29,47757,7.290000000000008,7.290000000000008,7.290000000000008,7.290000000000008,7.290000000000008,7.290000000000008,7.290000000000008,7.290000000000008,7.290000000000008,7.290000000000008,7.290000000000008,7.290000000000008,7.290000000000008,7.290000000000008,7.290000000000007
AVEO,2020-06-10,7.8,7.88,7.57,7.72,47142,7.720000000000009,7.720000000000009,7.720000000000009,7.720000000000009,7.720000000000009,7.720000000000009,7.720000000000009,7.720000000000009,7.720000000000009,7.720000000000009,7.720000000000009,7.720000000000009,7.720000000000009,7.720000000000009,7.720000000000007
AVEO,2020-06-09,7.48,7.48,7.32,7.3995,37338,7.399500000000006,7.399500000000006,7.399500000000006,7.399500000000006,7.399500000000006,7.399500000000006,7.399500000000006,7.399500000000006,7.399500000000006,7.399500000000006,7.399500000000006,7.399500000000006,7.399500000000006,7.399500000000006,7.399500000000006
AVEO,2020-06-08,7.74,7.7917,7.14,7.165,124948,7.165000000000006,7.165000000000006,7.165000000000006,7.165000000000006,7.165000000000006,7.165000000000006,7.165000000000006,7.165000000000006,7.165000000000006,7.165000000000006,7.165000000000006,7.165000000000006,7.165000000000006,7.165000000000006,7.165000000000006
AVEO,2020-06-05,7.51,7.69,7.38,7.5403,52759,7.540300000000005,7.540300000000005,7.540300000000005,7.540300000000005,7.540300000000005,7.540300000000005,7.540300000000005,7.540300000000005,7.540300000000005,7.540300000000005,7.540300000000005,7.540300000000005,7.540300000000005,7.5403000000000056,7.540300000000006
AVEO,2020-06-04,7.71,7.75,7.6002,7.6316,34991,7.631600000000006,7.631600000000006,7.631600000000006,7.631600000000006,7.631600000000006,7.631600000000006,7.631600000000006,7.631600000000006,7.631600000000006,7.631600000000006,7.631600000000006,7.631600000000006,7.631600000000006,7.631600000000006,7.631600000000006
AVEO,2020-06-03,7.97,8.0,7.83,7.97,37554,7.970000000000005,7.970000000000005,7.970000000000005,7.970000000000005,7.970000000000005,7.970000000000005,7.970000000000005,7.970000000000005,7.970000000000005,7.970000000000005,7.970000000000005,7.970000000000005,7.970000000000005,7.970000000000005,7.970000000000005
AVEO,2020-06-02,7.75,7.95,7.615,7.925,97590,7.925000000000005,7.925000000000005,7.925000000000005,7.925000000000005,7.925000000000005,7.925000000000005,7.925000000000005,7.925000000000005,7.925000000000005,7.925000000000005,7.925000000000005,7.925000000000005,7.925000000000005,7.925000000000005,7.925000000000005
AVEO,2020-06-01,8.32,8.32,7.99,7.99,83870,7.990000000000005,7.990000000000005,7.990000000000005,7.990000000000005,7.990000000000005,7.990000000000005,7.990000000000005,7.990000000000005,7.990000000000005,7.990000000000005,7.990000000000005,7.990000000000005,7.990000000000005,7.9900000000000055,7.990000000000006
AVEO,2020-05-29,7.61,8.19,7.0506,8.1179,525996,8.117900000000008,8.117900000000008,8.117900000000008,8.117900000000008,8.117900000000008,8.117900000000008,8.117900000000008,8.117900000000008,8.117900000000008,8.117900000000008,8.117900000000008,8.117900000000008,8.117900000000008,8.117900000000008,8.117900000000008
AVEO,2020-05-28,8.77,9.15,8.75,8.9483,71553,8.948300000000009,8.948300000000009,8.948300000000009,8.948300000000009,8.948300000000009,8.948300000000009,8.948300000000009,8.948300000000009,8.948300000000009,8.948300000000009,8.948300000000009,8.948300000000009,8.948300000000009,8.948300000000009,8.948300000000009
AVEO,2020-05-27,10.1,10.3183,9.12,9.28,170226,9.280000000000008,9.280000000000008,9.280000000000008,9.280000000000008,9.280000000000008,9.280000000000008,9.280000000000008,9.280000000000008,9.280000000000008,9.280000000000008,9.280000000000008,9.280000000000008,9.280000000000008,9.280000000000008,9.280000000000008
AVEO,2020-05-26,9.95,10.54,9.62,10.37,327729,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006
AVEO,2020-05-26,9.95,10.54,9.62,10.37,327729,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006,10.370000000000006
AVEO,2020-05-22,9.07,9.19,9.01,9.16,23845,9.160000000000009,9.160000000000009,9.160000000000009,9.160000000000009,9.160000000000009,9.160000000000009,9.160000000000009,9.160000000000009,9.160000000000009,9.160000000000009,9.160000000000009,9.160000000000009,9.160000000000009,9.160000000000009,9.160000000000009
AVEO,2020-05-21,9.03,9.43,9.01,9.29,66985,9.29000000000001,9.29000000000001,9.29000000000001,9.29000000000001,9.29000000000001,9.29000000000001,9.29000000000001,9.29000000000001,9.29000000000001,9.29000000000001,9.29000000000001,9.29000000000001,9.29000000000001,9.29000000000001,9.29000000000001
AVEO,2020-05-20,8.8,9.41,8.8,9.385,86028,9.385000000000012,9.385000000000012,9.385000000000012,9.385000000000012,9.385000000000012,9.385000000000012,9.385000000000012,9.385000000000012,9.385000000000012,9.385000000000012,9.385000000000012,9.385000000000012,9.385000000000012,9.385000000000012,9.385000000000012
AVEO,2020-05-19,8.76,8.83,8.65,8.69,34806,8.69000000000001,8.69000000000001,8.69000000000001,8.69000000000001,8.69000000000001,8.69000000000001,8.69000000000001,8.69000000000001,8.69000000000001,8.69000000000001,8.69000000000001,8.69000000000001,8.69000000000001,8.69000000000001,8.69000000000001
AVEO,2020-05-18,8.99,9.1928,8.5901,8.79,107678,8.790000000000013,8.790000000000013,8.790000000000013,8.790000000000013,8.790000000000013,8.790000000000013,8.790000000000013,8.790000000000013,8.790000000000013,8.790000000000013,8.790000000000013,8.790000000000013,8.790000000000013,8.790000000000013,8.790000000000012
AVEO,2020-05-15,8.35,8.568999999999999,8.28,8.495,25001,8.495000000000013,8.495000000000013,8.495000000000013,8.495000000000013,8.495000000000013,8.495000000000013,8.495000000000013,8.495000000000013,8.495000000000013,8.495000000000013,8.495000000000013,8.495000000000013,8.495000000000013,8.495000000000013,8.495000000000012
AVEO,2020-05-14,7.8,7.9244,7.52,7.65,36141,7.650000000000013,7.650000000000013,7.650000000000013,7.650000000000013,7.650000000000013,7.650000000000013,7.650000000000013,7.650000000000013,7.650000000000013,7.650000000000013,7.650000000000013,7.650000000000013,7.650000000000013,7.650000000000012,7.650000000000011
AVEO,2020-05-13,8.39,8.49,8.06,8.32,66740,8.320000000000013,8.320000000000013,8.320000000000013,8.320000000000013,8.320000000000013,8.320000000000013,8.320000000000013,8.320000000000013,8.320000000000013,8.320000000000013,8.320000000000013,8.320000000000013,8.320000000000013,8.320000000000013,8.320000000000011
AVEO,2020-05-12,8.76,8.93,8.45,8.79,65329,8.79000000000001,8.79000000000001,8.79000000000001,8.79000000000001,8.79000000000001,8.79000000000001,8.79000000000001,8.79000000000001,8.79000000000001,8.79000000000001,8.79000000000001,8.79000000000001,8.79000000000001,8.79000000000001,8.79000000000001
AVEO,2020-05-11,8.19,8.59,8.14,8.47,81966,8.470000000000013,8.470000000000013,8.470000000000013,8.470000000000013,8.470000000000013,8.470000000000013,8.470000000000013,8.470000000000013,8.470000000000013,8.470000000000013,8.470000000000013,8.470000000000013,8.470000000000013,8.470000000000013,8.470000000000013
AVEO,2020-05-08,8.27,8.59,8.27,8.417,57391,8.417000000000012,8.417000000000012,8.417000000000012,8.417000000000012,8.417000000000012,8.417000000000012,8.417000000000012,8.417000000000012,8.417000000000012,8.417000000000012,8.417000000000012,8.417000000000012,8.417000000000012,8.417000000000012,8.417000000000014
AVEO,2020-05-07,7.86,8.05,7.6826,7.6826,45976,7.682600000000013,7.682600000000013,7.682600000000013,7.682600000000013,7.682600000000013,7.682600000000013,7.682600000000013,7.682600000000013,7.682600000000013,7.682600000000013,7.682600000000013,7.682600000000013,7.682600000000013,7.682600000000013,7.682600000000013
AVEO,2020-05-06,7.34,7.69,7.28,7.64,43975,7.640000000000013,7.640000000000013,7.640000000000013,7.640000000000013,7.640000000000013,7.640000000000013,7.640000000000013,7.640000000000013,7.640000000000013,7.640000000000013,7.640000000000013,7.640000000000013,7.640000000000013,7.640000000000013,7.640000000000012
AVEO,2020-05-05,8.14,8.35,7.62,8.05,292923,8.050000000000011,8.050000000000011,8.050000000000011,8.050000000000011,8.050000000000011,8.050000000000011,8.050000000000011,8.050000000000011,8.050000000000011,8.050000000000011,8.050000000000011,8.050000000000011,8.050000000000011,8.050000000000011,8.050000000000011
AVEO,2020-05-04,7.18,7.65,7.12,7.39,171227,7.390000000000013,7.390000000000013,7.390000000000013,7.390000000000013,7.390000000000013,7.390000000000013,7.390000000000013,7.390000000000013,7.390000000000013,7.390000000000013,7.390000000000013,7.390000000000013,7.390000000000013,7.390000000000012,7.390000000000011
AVEO,2020-05-01,6.74,7.2,6.53,6.9510000000000005,339677,6.951000000000013,6.951000000000013,6.951000000000013,6.951000000000013,6.951000000000013,6.951000000000013,6.951000000000013,6.951000000000013,6.951000000000013,6.951000000000013,6.951000000000013,6.951000000000013,6.951000000000013,6.951000000000013,6.951000000000012
AVEO,2020-04-30,5.16,5.35,4.8,5.3,155302,5.300000000000012,5.300000000000012,5.300000000000012,5.300000000000012,5.300000000000012,5.300000000000012,5.300000000000012,5.300000000000012,5.300000000000012,5.300000000000012,5.300000000000012,5.300000000000012,5.300000000000012,5.300000000000012,5.300000000000011
AVEO,2020-04-29,4.28,4.28,4.1401,4.17,6145,4.170000000000012,4.170000000000012,4.170000000000012,4.170000000000012,4.170000000000012,4.170000000000012,4.170000000000012,4.170000000000012,4.170000000000012,4.170000000000012,4.170000000000012,4.170000000000012,4.170000000000012,4.170000000000012,4.1700000000000115
AVEO,2020-04-28,4.18,4.3399,4.17,4.25,22387,4.250000000000012,4.2500000000000115,4.250000000000012,4.2500000000000115,4.250000000000012,4.2500000000000115,4.250000000000012,4.2500000000000115,4.250000000000012,4.2500000000000115,4.250000000000012,4.2500000000000115,4.250000000000012,4.2500000000000115,4.250000000000012
AVEO,2020-04-27,4.16,4.2,4.14,4.2,14470,4.2000000000000135,4.2000000000000135,4.2000000000000135,4.2000000000000135,4.2000000000000135,4.2000000000000135,4.2000000000000135,4.2000000000000135,4.2000000000000135,4.2000000000000135,4.2000000000000135,4.2000000000000135,4.2000000000000135,4.2000000000000135,4.2000000000000135
AVEO,2020-04-24,4.1,4.1,3.97,3.97,9995,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.970000000000014
AVEO,2020-04-23,3.97,4.1,3.97,3.97,22399,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135,3.9700000000000135
AVEO,2020-04-22,3.9,4.0,3.891,3.95,6945,3.9500000000000135,3.9500000000000135,3.9500000000000135,3.9500000000000135,3.9500000000000135,3.9500000000000135,3.9500000000000135,3.9500000000000135,3.9500000000000135,3.9500000000000135,3.9500000000000135,3.9500000000000135,3.9500000000000135,3.9500000000000135,3.950000000000014
AVEO,2020-04-21,3.9,3.99,3.6,3.8701,57246,3.8701000000000136,3.8701000000000136,3.8701000000000136,3.8701000000000136,3.8701000000000136,3.8701000000000136,3.8701000000000136,3.8701000000000136,3.8701000000000136,3.8701000000000136,3.8701000000000136,3.8701000000000136,3.8701000000000136,3.8701000000000136,3.870100000000014
