Symbol,Date,Open,High,Low,Close,Volume,IDEX SMA_x,IDEX SMA_y,IDEX SMA_x,IDEX SMA_y
IDEX,2020-05-19,0.4675,0.4701,0.44,0.4401,104444,0.4400999999999989,0.44009999999999866,0.4400999999999989,0.44009999999999866
IDEX,2020-05-18,0.44,0.47,0.433,0.4527,442001,0.4526999999999989,0.4526999999999987,0.4526999999999989,0.4526999999999987
IDEX,2020-05-15,0.44,0.44,0.405,0.412,59957,0.4119999999999989,0.4119999999999987,0.4119999999999989,0.4119999999999987
IDEX,2020-05-14,0.3976,0.42,0.3901,0.3903,73975,0.3902999999999989,0.3902999999999987,0.3902999999999989,0.3902999999999987
IDEX,2020-05-13,0.4377,0.4576,0.4377,0.44345,136677,0.4434499999999989,0.4434499999999987,0.4434499999999989,0.4434499999999987
IDEX,2020-05-12,0.45,0.4602,0.4220100000000001,0.4301,445063,0.4300999999999989,0.4300999999999987,0.4300999999999989,0.4300999999999987
IDEX,2020-05-11,0.5589,0.5589,0.526,0.5434,262378,0.543399999999999,0.5433999999999988,0.543399999999999,0.5433999999999988
IDEX,2020-06-22,2.81,3.2,2.6,3.14,34451834,3.139999999999999,3.139999999999999,3.139999999999999,3.139999999999999
IDEX,2020-06-19,2.27,2.27,2.05,2.1,9928597,2.0999999999999983,2.0999999999999983,2.0999999999999983,2.0999999999999983
IDEX,2020-06-18,2.16,2.56,2.13,2.39,29294093,2.3899999999999983,2.3899999999999983,2.3899999999999983,2.3899999999999983
IDEX,2020-06-17,1.25,1.27,1.19,1.2201,2807555,1.2200999999999982,1.2200999999999982,1.2200999999999982,1.2200999999999982
IDEX,2020-06-16,1.17,1.18,1.12,1.145,2578705,1.1449999999999982,1.1449999999999982,1.1449999999999982,1.1449999999999982
IDEX,2020-06-15,1.15,1.16,1.08,1.1,3039287,1.0999999999999983,1.0999999999999983,1.0999999999999983,1.0999999999999983
IDEX,2020-06-12,1.19,1.19,1.1,1.1462,3021849,1.146199999999998,1.146199999999998,1.146199999999998,1.146199999999998
IDEX,2020-06-11,1.1,1.15,1.06,1.11,4338824,1.109999999999998,1.109999999999998,1.109999999999998,1.1099999999999979
IDEX,2020-06-10,1.15,1.17,1.06,1.13,7769219,1.1299999999999977,1.1299999999999977,1.1299999999999977,1.1299999999999975
IDEX,2020-06-09,1.02,1.1,0.8413,0.88771,13106741,0.8877099999999976,0.8877099999999976,0.8877099999999976,0.8877099999999976
IDEX,2020-06-08,0.6646,0.7595,0.63,0.68,6278490,0.6799999999999977,0.6799999999999977,0.6799999999999977,0.6799999999999977
IDEX,2020-06-05,0.4002,0.47,0.3819,0.4475,6148494,0.4474999999999977,0.4474999999999977,0.4474999999999977,0.4474999999999977
IDEX,2020-06-04,0.381,0.3862,0.3725,0.3751,835085,0.3750999999999977,0.3750999999999977,0.3750999999999977,0.37509999999999766
IDEX,2020-06-03,0.3978,0.3978,0.3749,0.3751,339874,0.3750999999999977,0.3750999999999977,0.3750999999999977,0.37509999999999766
IDEX,2020-06-02,0.3951,0.4,0.3815,0.38723,270548,0.38722999999999774,0.38722999999999774,0.38722999999999774,0.38722999999999774
IDEX,2020-06-01,0.38,0.3897,0.375,0.379,394613,0.3789999999999977,0.3789999999999977,0.3789999999999977,0.3789999999999977
IDEX,2020-05-29,0.4087,0.411,0.39,0.4,619120,0.3999999999999977,0.3999999999999977,0.3999999999999977,0.3999999999999977
IDEX,2020-05-28,0.421,0.425,0.412,0.416,305763,0.4159999999999977,0.4159999999999976,0.4159999999999977,0.4159999999999976
IDEX,2020-05-27,0.42,0.4298,0.41,0.41104,584809,0.4110399999999976,0.4110399999999976,0.4110399999999976,0.4110399999999976
IDEX,2020-05-26,0.4203,0.4327,0.4005,0.4195,1145330,0.4194999999999977,0.4194999999999976,0.4194999999999977,0.4194999999999976
IDEX,2020-05-26,0.4203,0.4327,0.4005,0.4195,1145330,0.4194999999999977,0.4194999999999976,0.4194999999999977,0.41949999999999754
IDEX,2020-05-22,0.455,0.458,0.4002,0.416,3014097,0.4159999999999977,0.4159999999999975,0.4159999999999977,0.4159999999999975
IDEX,2020-05-21,0.47,0.47,0.4201,0.439532,553357,0.4395319999999977,0.4395319999999976,0.4395319999999977,0.43953199999999754
IDEX,2020-05-20,0.4475,0.46,0.44,0.4501,154679,0.4500999999999978,0.4500999999999976,0.4500999999999978,0.45009999999999756
IDEX,2020-05-19,0.4675,0.4701,0.44,0.4401,104444,0.44009999999999777,0.4400999999999976,0.44009999999999777,0.44009999999999755
IDEX,2020-05-18,0.44,0.47,0.433,0.4527,442001,0.4526999999999978,0.4526999999999976,0.4526999999999978,0.4526999999999976
IDEX,2020-05-15,0.44,0.44,0.405,0.412,59957,0.4119999999999978,0.4119999999999976,0.4119999999999978,0.4119999999999976
IDEX,2020-05-14,0.3976,0.42,0.3901,0.3903,73975,0.39029999999999776,0.3902999999999976,0.39029999999999776,0.3902999999999976
IDEX,2020-05-13,0.4377,0.4576,0.4377,0.44345,136677,0.4434499999999978,0.4434499999999976,0.4434499999999978,0.44344999999999757
IDEX,2020-05-12,0.45,0.4602,0.4220100000000001,0.4301,445063,0.4300999999999978,0.4300999999999976,0.4300999999999978,0.4300999999999976
IDEX,2020-05-11,0.5589,0.5589,0.526,0.5434,262378,0.5433999999999979,0.5433999999999977,0.5433999999999979,0.5433999999999977
IDEX,2020-06-22,2.81,3.2,2.6,3.14,34451834,,3.1399999999999983,3.1399999999999983,3.139999999999998
IDEX,2020-06-19,2.27,2.27,2.05,2.1,9928597,,2.0999999999999983,2.0999999999999983,2.0999999999999983
IDEX,2020-06-18,2.16,2.56,2.13,2.39,29294093,,2.3899999999999983,2.3899999999999983,2.3899999999999983
IDEX,2020-06-17,1.25,1.27,1.19,1.2201,2807555,,1.2200999999999982,1.2200999999999982,1.2200999999999982
IDEX,2020-06-16,1.17,1.18,1.12,1.145,2578705,,1.1449999999999982,1.1449999999999982,1.1449999999999982
IDEX,2020-06-15,1.15,1.16,1.08,1.1,3039287,,1.0999999999999983,1.0999999999999983,1.0999999999999983
IDEX,2020-06-12,1.19,1.19,1.1,1.1462,3021849,,1.146199999999998,1.146199999999998,1.146199999999998
IDEX,2020-06-11,1.1,1.15,1.06,1.11,4338824,,1.109999999999998,1.109999999999998,1.1099999999999979
IDEX,2020-06-10,1.15,1.17,1.06,1.13,7769219,,1.1299999999999977,1.1299999999999977,1.1299999999999975
IDEX,2020-06-09,1.02,1.1,0.8413,0.88771,13106741,,0.8877099999999976,0.8877099999999976,0.8877099999999976
IDEX,2020-06-08,0.6646,0.7595,0.63,0.68,6278490,,0.6799999999999977,0.6799999999999977,0.6799999999999977
IDEX,2020-06-05,0.4002,0.47,0.3819,0.4475,6148494,,0.4474999999999977,0.4474999999999977,0.4474999999999977
IDEX,2020-06-04,0.381,0.3862,0.3725,0.3751,835085,,0.3750999999999977,0.3750999999999977,0.37509999999999766
IDEX,2020-06-03,0.3978,0.3978,0.3749,0.3751,339874,,0.3750999999999977,0.3750999999999977,0.37509999999999766
IDEX,2020-06-02,0.3951,0.4,0.3815,0.38723,270548,,0.38722999999999774,0.38722999999999774,0.38722999999999774
IDEX,2020-06-01,0.38,0.3897,0.375,0.379,394613,,0.3789999999999977,0.3789999999999977,0.3789999999999977
IDEX,2020-05-29,0.4087,0.41100000000000003,0.39,0.4,619120,,0.3999999999999977,0.3999999999999977,0.3999999999999977
IDEX,2020-05-28,0.42100000000000004,0.425,0.41200000000000003,0.41600000000000004,305763,,0.4159999999999977,0.4159999999999976,0.4159999999999977
IDEX,2020-05-27,0.42,0.4298,0.41,0.41103999999999996,584809,,0.4110399999999976,0.4110399999999976,0.41103999999999763
IDEX,2020-05-26,0.4203,0.4327,0.4005,0.4195,1145330,,0.4194999999999977,0.4194999999999976,0.41949999999999765
IDEX,2020-05-26,0.4203,0.4327,0.4005,0.4195,1145330,,0.4194999999999977,0.4194999999999976,0.41949999999999765
IDEX,2020-05-22,0.455,0.45799999999999996,0.4002,0.41600000000000004,3014097,,0.4159999999999977,0.4159999999999975,0.4159999999999977
IDEX,2020-05-21,0.47,0.47,0.4201,0.439532,553357,,0.4395319999999977,0.4395319999999976,0.4395319999999977
IDEX,2020-05-20,0.4475,0.46,0.44,0.4501,154679,,0.4500999999999978,0.4500999999999976,0.4500999999999978
IDEX,2020-05-19,0.4675,0.4701,0.44,0.4401,104444,,0.44009999999999777,0.4400999999999976,0.44009999999999777
IDEX,2020-05-18,0.44,0.47,0.433,0.4527,442001,,0.4526999999999978,0.4526999999999976,0.4526999999999978
IDEX,2020-05-15,0.44,0.44,0.405,0.41200000000000003,59957,,0.4119999999999978,0.4119999999999976,0.4119999999999978
IDEX,2020-05-14,0.3976,0.42,0.3901,0.3903,73975,,0.39029999999999776,0.3902999999999976,0.39029999999999776
IDEX,2020-05-13,0.4377,0.4576,0.4377,0.44345,136677,,0.4434499999999978,0.4434499999999976,0.4434499999999978
IDEX,2020-05-12,0.45,0.4602,0.4220100000000001,0.4301,445063,,0.4300999999999978,0.4300999999999976,0.4300999999999978
IDEX,2020-05-11,0.5589,0.5589,0.526,0.5434,262378,,0.5433999999999979,0.5433999999999977,0.5433999999999979
IDEX,2020-06-22,2.81,3.2,2.6,3.14,34451834,,,3.1399999999999983,3.139999999999998
IDEX,2020-06-19,2.27,2.27,2.05,2.1,9928597,,,2.0999999999999983,2.0999999999999983
IDEX,2020-06-18,2.16,2.56,2.13,2.39,29294093,,,2.3899999999999983,2.3899999999999983
IDEX,2020-06-17,1.25,1.27,1.19,1.2201,2807555,,,1.2200999999999982,1.2200999999999982
IDEX,2020-06-16,1.17,1.18,1.12,1.145,2578705,,,1.1449999999999982,1.1449999999999982
IDEX,2020-06-15,1.15,1.16,1.08,1.1,3039287,,,1.0999999999999983,1.0999999999999983
IDEX,2020-06-12,1.19,1.19,1.1,1.1462,3021849,,,1.146199999999998,1.146199999999998
IDEX,2020-06-11,1.1,1.15,1.06,1.11,4338824,,,1.109999999999998,1.1099999999999979
IDEX,2020-06-10,1.15,1.17,1.06,1.13,7769219,,,1.1299999999999977,1.1299999999999975
IDEX,2020-06-09,1.02,1.1,0.8413,0.88771,13106741,,,0.8877099999999976,0.8877099999999976
IDEX,2020-06-08,0.6646,0.7595,0.63,0.68,6278490,,,0.6799999999999977,0.6799999999999977
IDEX,2020-06-05,0.4002,0.47,0.3819,0.4475,6148494,,,0.4474999999999977,0.4474999999999977
IDEX,2020-06-04,0.381,0.3862,0.3725,0.3751,835085,,,0.3750999999999977,0.37509999999999766
IDEX,2020-06-03,0.3978,0.3978,0.3749,0.3751,339874,,,0.3750999999999977,0.37509999999999766
IDEX,2020-06-02,0.3951,0.4,0.3815,0.38723,270548,,,0.38722999999999774,0.38722999999999774
IDEX,2020-06-01,0.38,0.3897,0.375,0.379,394613,,,0.3789999999999977,0.3789999999999977
IDEX,2020-05-29,0.4087,0.411,0.39,0.4,619120,,,0.3999999999999977,0.3999999999999977
IDEX,2020-05-28,0.421,0.425,0.412,0.416,305763,,,0.4159999999999977,0.4159999999999976
IDEX,2020-05-27,0.42,0.4298,0.41,0.41104,584809,,,0.4110399999999976,0.4110399999999976
IDEX,2020-05-26,0.4203,0.4327,0.4005,0.4195,1145330,,,0.4194999999999977,0.4194999999999976
IDEX,2020-05-26,0.4203,0.4327,0.4005,0.4195,1145330,,,0.4194999999999977,0.41949999999999754
IDEX,2020-05-22,0.455,0.458,0.4002,0.416,3014097,,,0.4159999999999977,0.4159999999999975
IDEX,2020-05-21,0.47,0.47,0.4201,0.439532,553357,,,0.4395319999999977,0.43953199999999754
IDEX,2020-05-20,0.4475,0.46,0.44,0.4501,154679,,,0.4500999999999978,0.45009999999999756
IDEX,2020-05-19,0.4675,0.4701,0.44,0.4401,104444,,,0.44009999999999777,0.44009999999999755
IDEX,2020-05-18,0.44,0.47,0.433,0.4527,442001,,,0.4526999999999978,0.4526999999999976
IDEX,2020-05-15,0.44,0.44,0.405,0.412,59957,,,0.4119999999999978,0.4119999999999976
IDEX,2020-05-14,0.3976,0.42,0.3901,0.3903,73975,,,0.39029999999999776,0.3902999999999976
IDEX,2020-05-13,0.4377,0.4576,0.4377,0.44345,136677,,,0.4434499999999978,0.44344999999999757
IDEX,2020-05-12,0.45,0.4602,0.4220100000000001,0.4301,445063,,,0.4300999999999978,0.4300999999999976
IDEX,2020-05-11,0.5589,0.5589,0.526,0.5434,262378,,,0.5433999999999979,0.5433999999999977
IDEX,2020-06-22,2.81,3.2,2.6,3.14,34451834,,,,3.139999999999998
IDEX,2020-06-19,2.27,2.27,2.05,2.1,9928597,,,,2.0999999999999983
IDEX,2020-06-18,2.16,2.56,2.13,2.39,29294093,,,,2.3899999999999983
IDEX,2020-06-17,1.25,1.27,1.19,1.2201,2807555,,,,1.2200999999999982
IDEX,2020-06-16,1.17,1.18,1.12,1.145,2578705,,,,1.1449999999999982
IDEX,2020-06-15,1.15,1.16,1.08,1.1,3039287,,,,1.0999999999999983
IDEX,2020-06-12,1.19,1.19,1.1,1.1462,3021849,,,,1.146199999999998
IDEX,2020-06-11,1.1,1.15,1.06,1.11,4338824,,,,1.1099999999999979
IDEX,2020-06-10,1.15,1.17,1.06,1.13,7769219,,,,1.1299999999999975
IDEX,2020-06-09,1.02,1.1,0.8413,0.88771,13106741,,,,0.8877099999999976
IDEX,2020-06-08,0.6646,0.7595,0.63,0.68,6278490,,,,0.6799999999999977
IDEX,2020-06-05,0.4002,0.47,0.3819,0.4475,6148494,,,,0.4474999999999977
IDEX,2020-06-04,0.381,0.3862,0.3725,0.3751,835085,,,,0.37509999999999766
IDEX,2020-06-03,0.3978,0.3978,0.3749,0.3751,339874,,,,0.37509999999999766
IDEX,2020-06-02,0.3951,0.4,0.3815,0.38723,270548,,,,0.38722999999999774
IDEX,2020-06-01,0.38,0.3897,0.375,0.379,394613,,,,0.3789999999999977
IDEX,2020-05-29,0.4087,0.41100000000000003,0.39,0.4,619120,,,,0.3999999999999977
IDEX,2020-05-28,0.42100000000000004,0.425,0.41200000000000003,0.41600000000000004,305763,,,,0.4159999999999977
IDEX,2020-05-27,0.42,0.4298,0.41,0.41103999999999996,584809,,,,0.41103999999999763
IDEX,2020-05-26,0.4203,0.4327,0.4005,0.4195,1145330,,,,0.41949999999999765
IDEX,2020-05-26,0.4203,0.4327,0.4005,0.4195,1145330,,,,0.41949999999999765
IDEX,2020-05-22,0.455,0.45799999999999996,0.4002,0.41600000000000004,3014097,,,,0.4159999999999977
IDEX,2020-05-21,0.47,0.47,0.4201,0.439532,553357,,,,0.4395319999999977
IDEX,2020-05-20,0.4475,0.46,0.44,0.4501,154679,,,,0.4500999999999978
IDEX,2020-05-19,0.4675,0.4701,0.44,0.4401,104444,,,,0.44009999999999777
IDEX,2020-05-18,0.44,0.47,0.433,0.4527,442001,,,,0.4526999999999978
IDEX,2020-05-15,0.44,0.44,0.405,0.41200000000000003,59957,,,,0.4119999999999978
IDEX,2020-05-14,0.3976,0.42,0.3901,0.3903,73975,,,,0.39029999999999776
IDEX,2020-05-13,0.4377,0.4576,0.4377,0.44345,136677,,,,0.4434499999999978
IDEX,2020-05-12,0.45,0.4602,0.42201000000000005,0.4301,445063,,,,0.4300999999999978
IDEX,2020-05-11,0.5589,0.5589,0.526,0.5434,262378,,,,0.5433999999999979
